# OpenSecurity fuzzy (CTPH) hash signatures
# Format: <blocksize:hash1:hash2>  <label>
# One entry per line. Lines starting with # are ignored.
# Unlike hashes.txt (exact SHA-256 match), these catch near-duplicates of known-malicious
# samples - a recompiled build, a repacked installer - that differ byte-for-byte but share
# most of their content. See src/OpenSecurity.Core/Hashing/FuzzyHash.cs for the algorithm.
768:Tyc7/ovNV004AjWU3GQelVUlidf+prtbjzjy1QVIibtYcFOKc6KC:Tyc2z0ajWTQelzdGDbjzKQVIi7OKclC  Endermanch-MalwareDatabase:Cuberates@TaskILL.exe
1536:4yLi6mFGCs+LEzy4bx60BWFa4+fAGleSuEeWrDMACrcEBcgmB4wg+14jkenjgKEArrzh:4Q3eSuEeWMTUBge6gKhrrd  Endermanch-MalwareDatabase:vendors.ae4a76268d61afa4246c.js.download
48:/8WXrAkSpSpRp4OjsijKrYE9EwE2Ov0n:/NX3UU34Ojsi/IxB  Endermanch-MalwareDatabase:0099edf3e1770c5f999e245bac6ed23c.svg
384:DeQrgzCSZiwOyyy39c7t4fLvcCSeqY5rr:zroJiwZ9CWACSpYRr  Endermanch-MalwareDatabase:0b6b138b709ab294136d0c590c91f80c.jpg
24:tpdAmu/6AbJsvwAH09rT4ArT4LpwxYrHxl6zXTYpVHOZ+HD6iQ0hhHA:tXSJEyEa8HOzDYYI1bzHA  Endermanch-MalwareDatabase:10a013708f5887bf05a3544c4a764fba.svg
12:t4nob8vZici0Zw38Mnunk1rDxXTIfIdWRsSKZM:t4ob8vcXlMMnunk1rDxmIdWRsSP  Endermanch-MalwareDatabase:15a6487915cd59165bd6ba4c9fd6085d.svg
96:cStSitTQLpy9YvMH+N+STMrawD6JAHto0cCgzjefijhGXKO+NbEnscqllD0jvXsr8AimhNCOWdSSTHdn:cSJ8LpBdN+STMmwD6mHtotVCK1lEnyJk  Endermanch-MalwareDatabase:3b2d8f6a15a379f90883b1bc9709eada.png
12:trU9yRu4SooiiHFyPXhLrtd4Zm3Irtd4ZUrtd4ZNrtd4Zsrtd4Zhrtd4ZKn:tQ9yRu4f1IyPhrT4XrT4WrT4jrT4qrT4  Endermanch-MalwareDatabase:43ef47bf833aeb264ec0f19ee2758068.svg
24:t+AHRuX8jxLHY2O5qAnxLQy9S4Ieny1h50XVKYTwVAkZjVxrFz:rH7LHiDvwfuAn0XVKQsZxR  Endermanch-MalwareDatabase:500e245ef0e79604327b53c9bfc2502e.svg
384:l93IomRvWDsHlTTTJ+73jSnGnQYqFFQKN6yWT6p3N:z3IomRaKTTTy3WnGQYqvQKwp8  Endermanch-MalwareDatabase:54c161f779f40a6f46674e73f230d550.jpg
48:icOjsijKrcY4i4b4aZJtXp618EWE8vTEjTExK0YjSRrnN0Qq4+vL4SE6EFEXE0n:dOjsiVVP7pvTOTTSRqv13syP  Endermanch-MalwareDatabase:6125d63d7feabe14a5f4947829226a77.svg
192:SUUyHzWUcbRmNKEFZLtLWvmWmincrdWqDUYqb2/Q:SUUyHeUQEPLtOUi0vUX24  Endermanch-MalwareDatabase:6353d7877f87453f8da24cc7bc2941c2.png
192:BShXKB1M1ymCPv+nBllTPNcUq5rKv59Aj1E0060Ag:ohXKUs23kUqsg1ExHZ  Endermanch-MalwareDatabase:82e846348e620a2231b5acee75978ab5.png
96:ObpRqRiRWRpTX8fg1gMT5Y93/9q+Y0Q43rxA3q6J0MFZYsP3REruzp7:OXbR0p78I1gM1YJlwN4tQfnFdvmruN7  Endermanch-MalwareDatabase:83089896a814861c43223129569df03b.png
192:B6IfEpNpGKbIab8WeIqTW8+uCXCrP0QSTMER:Zspd8LpNCXWP0QSTvR  Endermanch-MalwareDatabase:c0da2092386ddd96c966a988ce55fbf2.jpeg
384:I09q/SYDwUocq3U36ag6o4ZiUdQ/GhPtsEaXoT5nX37AteXA:I09YS2XqaPoCltsEaYd7Atew  Endermanch-MalwareDatabase:c99cb0c554b288c83e57c872668feec3.jpg
96:wOS0aioUOS0a6NgO1aioUO1a6NgOEaioUOEa6NgOXaioUOXa6NgOxMaioUOxMa6NgOpaioUOpa6NgObaioUOba6N3:UpiDpfirmiKFi5ciAjin5iFa  Endermanch-MalwareDatabase:css2
12:t4hmcHfzS7wTFYQuuCM8fr8nFqFtH5UsV+FeEbWqu96fxYVHF4K+Z075i:t4hmc/1CQyj8FqFtH5HTEbWql5Y9F4  Endermanch-MalwareDatabase:d91421ebc48fea26a2c35626488f5bcc.svg
3:tIsqDmJS4RKb5zMc4c+RJM3KcvUHrLClRoqGcrjUTvXUkUXOLgmgDPgaD/RXjABCb:tI9mc4slz+RC/UKfLHuskUXx/DPJD/ai  Endermanch-MalwareDatabase:db473225bc9cc86248b2bc88661b1923.svg
24:tsW8Eu/WBA44aAPHObaAvrTFDpF0drTFd5FL5F4wFTVFodrTFMqdrTFYthkjsiHGqhotrEmYrT4cOrT4aLrT4d5V4gy40n:/8WXrAkSpSpRp4OjsijKrYE9EwE2O0n  Endermanch-MalwareDatabase:ebaa03540dacb64d446b43ba2584f208.svg
6:tI9mc4sl3gKLeCH0NhhSmK0x5UdcDQL6Akd/Bg+s:t41gKt0N7I0x51QL6AkdZC  Endermanch-MalwareDatabase:f1ce86a627b87a1bfc2e4630a7017fd8.svg
192:+cvKKojXr82tRWp0tbD3VjErQLv3exk1It8fMmxYU5NreGhnw4Z:pyKkXr/RWu9DGrMvO16BrxhTZ  Endermanch-MalwareDatabase:fa8d3f2762a60930c14d5da065efe085.png
1536:sKiypWd3CQwHgxfDb0apGaS1NyyOhMJ0ahCdtT1993kAWYoCJJCeUisj7x:hO3CQEgxrb0AGmMaahgdaeULx  Endermanch-MalwareDatabase:gtm.js.download
768:N3Y1l3hyj1ci0CBl+d07LSQ4UEfCEU8kJqrFWAbLEYP7MnjvQ6Du3smsXj4iaBdjH1rcbzeX4S7:GCtS64PLEYP7sj8B  Endermanch-MalwareDatabase:promo15.6210d704f13ba0d3f212.js.download
1536:gA6QDspCAoa7hdqjguNas/o7eakK0iWL2z:IC9qqPoS6z  Endermanch-MalwareDatabase:promo15v1.094c9612150dd5d28b46.css
384:Yh5/JGJF+sRRo9qB/F/8VDAJ7RJYglKebtZMc:YhJJGJF+sHo0/8VDAt3TbtZMc  Endermanch-MalwareDatabase:runtime.d2a5d15b1bde566cc283.js.download
1536:4yLi6mFGCs+LEzy4bx60BWFa4+fAGleSuEeWrDMACrcEBcgmB4wg+14jkenjgKEArrzh:4Q3eSuEeWMTUBge6gKhrrd  Endermanch-MalwareDatabase:vendors.ae4a76268d61afa4246c.js.download
48:/8WXrAkSpSpRp4OjsijKrYE9EwE2Ov0n:/NX3UU34Ojsi/IxB  Endermanch-MalwareDatabase:0099edf3e1770c5f999e245bac6ed23c.svg
384:DeQrgzCSZiwOyyy39c7t4fLvcCSeqY5rr:zroJiwZ9CWACSpYRr  Endermanch-MalwareDatabase:0b6b138b709ab294136d0c590c91f80c.jpg
24:tpdAmu/6AbJsvwAH09rT4ArT4LpwxYrHxl6zXTYpVHOZ+HD6iQ0hhHA:tXSJEyEa8HOzDYYI1bzHA  Endermanch-MalwareDatabase:10a013708f5887bf05a3544c4a764fba.svg
12:t4nob8vZici0Zw38Mnunk1rDxXTIfIdWRsSKZM:t4ob8vcXlMMnunk1rDxmIdWRsSP  Endermanch-MalwareDatabase:15a6487915cd59165bd6ba4c9fd6085d.svg
96:cStSitTQLpy9YvMH+N+STMrawD6JAHto0cCgzjefijhGXKO+NbEnscqllD0jvXsr8AimhNCOWdSSTHdn:cSJ8LpBdN+STMmwD6mHtotVCK1lEnyJk  Endermanch-MalwareDatabase:3b2d8f6a15a379f90883b1bc9709eada.png
12:trU9yRu4SooiiHFyPXhLrtd4Zm3Irtd4ZUrtd4ZNrtd4Zsrtd4Zhrtd4ZKn:tQ9yRu4f1IyPhrT4XrT4WrT4jrT4qrT4  Endermanch-MalwareDatabase:43ef47bf833aeb264ec0f19ee2758068.svg
24:t+AHRuX8jxLHY2O5qAnxLQy9S4Ieny1h50XVKYTwVAkZjVxrFz:rH7LHiDvwfuAn0XVKQsZxR  Endermanch-MalwareDatabase:500e245ef0e79604327b53c9bfc2502e.svg
384:l93IomRvWDsHlTTTJ+73jSnGnQYqFFQKN6yWT6p3N:z3IomRaKTTTy3WnGQYqvQKwp8  Endermanch-MalwareDatabase:54c161f779f40a6f46674e73f230d550.jpg
48:icOjsijKrcY4i4b4aZJtXp618EWE8vTEjTExK0YjSRrnN0Qq4+vL4SE6EFEXE0n:dOjsiVVP7pvTOTTSRqv13syP  Endermanch-MalwareDatabase:6125d63d7feabe14a5f4947829226a77.svg
192:SUUyHzWUcbRmNKEFZLtLWvmWmincrdWqDUYqb2/Q:SUUyHeUQEPLtOUi0vUX24  Endermanch-MalwareDatabase:6353d7877f87453f8da24cc7bc2941c2.png
192:BShXKB1M1ymCPv+nBllTPNcUq5rKv59Aj1E0060Ag:ohXKUs23kUqsg1ExHZ  Endermanch-MalwareDatabase:82e846348e620a2231b5acee75978ab5.png
96:ObpRqRiRWRpTX8fg1gMT5Y93/9q+Y0Q43rxA3q6J0MFZYsP3REruzp7:OXbR0p78I1gM1YJlwN4tQfnFdvmruN7  Endermanch-MalwareDatabase:83089896a814861c43223129569df03b.png
6144:yT7zMjMMSIm2LOf9Qf7sIxSo50x2MVpmRdD0ftLW:yTkjMMSIPOrIx8mRJgC  Endermanch-MalwareDatabase:8ef579c3c97049e9f131423c292d08c1.webp
192:B6IfEpNpGKbIab8WeIqTW8+uCXCrP0QSTMER:Zspd8LpNCXWP0QSTvR  Endermanch-MalwareDatabase:c0da2092386ddd96c966a988ce55fbf2.jpeg
384:I09q/SYDwUocq3U36ag6o4ZiUdQ/GhPtsEaXoT5nX37AteXA:I09YS2XqaPoCltsEaYd7Atew  Endermanch-MalwareDatabase:c99cb0c554b288c83e57c872668feec3.jpg
96:wOS0aioUOS0a6NgO1aioUO1a6NgOEaioUOEa6NgOXaioUOXa6NgOxMaioUOxMa6NgOpaioUOpa6NgObaioUOba6N3:UpiDpfirmiKFi5ciAjin5iFa  Endermanch-MalwareDatabase:css2
12:t4hmcHfzS7wTFYQuuCM8fr8nFqFtH5UsV+FeEbWqu96fxYVHF4K+Z075i:t4hmc/1CQyj8FqFtH5HTEbWql5Y9F4  Endermanch-MalwareDatabase:d91421ebc48fea26a2c35626488f5bcc.svg
3:tIsqDmJS4RKb5zMc4c+RJM3KcvUHrLClRoqGcrjUTvXUkUXOLgmgDPgaD/RXjABCb:tI9mc4slz+RC/UKfLHuskUXx/DPJD/ai  Endermanch-MalwareDatabase:db473225bc9cc86248b2bc88661b1923.svg
24:tsW8Eu/WBA44aAPHObaAvrTFDpF0drTFd5FL5F4wFTVFodrTFMqdrTFYthkjsiHGqhotrEmYrT4cOrT4aLrT4d5V4gy40n:/8WXrAkSpSpRp4OjsijKrYE9EwE2O0n  Endermanch-MalwareDatabase:ebaa03540dacb64d446b43ba2584f208.svg
192:+cvKKojXr82tRWp0tbD3VjErQLv3exk1It8fMmxYU5NreGhnw4Z:pyKkXr/RWu9DGrMvO16BrxhTZ  Endermanch-MalwareDatabase:fa8d3f2762a60930c14d5da065efe085.png
1536:sKiypWd3CQwHgxfDb0apGaS1NyyOhMJ0ahCdtT1993kAWYoCJJCeUisj7x:hO3CQEgxrb0AGmMaahgdaeULx  Endermanch-MalwareDatabase:gtm.js.download
768:r3YLl3hyj1cxBl+dc8LSm4UAfCkM860qr7A3mqLEYP7jn9j3F6L28Rmsuv4uaBdHb1r7oZeX41:USSwNvSLEYP7j9oa  Endermanch-MalwareDatabase:promo16.45741cb1c7528221ae3e.js.download
1536:iA6QDspCAoa7hdqjguNas/o7eakK0irf:uC9qqPoSof  Endermanch-MalwareDatabase:promo16v1.ebebf717b94f31e06ba0.css
384:Yh5/JGJF+sRRo9qB/F/8VDAJ7RJYglKebtZMc:YhJJGJF+sHo0/8VDAt3TbtZMc  Endermanch-MalwareDatabase:runtime.d2a5d15b1bde566cc283.js.download
1536:4yLi6mFGCs+LEzy4bx60BWFa4+fAGleSuEeWrDMACrcEBcgmB4wg+14jkenjgKEArrzh:4Q3eSuEeWMTUBge6gKhrrd  Endermanch-MalwareDatabase:vendors.ae4a76268d61afa4246c.js.download
48:/8WXrAkSpSpRp4OjsijKrYE9EwE2Ov0n:/NX3UU34Ojsi/IxB  Endermanch-MalwareDatabase:0099edf3e1770c5f999e245bac6ed23c.svg
384:DeQrgzCSZiwOyyy39c7t4fLvcCSeqY5rr:zroJiwZ9CWACSpYRr  Endermanch-MalwareDatabase:0b6b138b709ab294136d0c590c91f80c.jpg
24:tpdAmu/6AbJsvwAH09rT4ArT4LpwxYrHxl6zXTYpVHOZ+HD6iQ0hhHA:tXSJEyEa8HOzDYYI1bzHA  Endermanch-MalwareDatabase:10a013708f5887bf05a3544c4a764fba.svg
12:t4nob8vZici0Zw38Mnunk1rDxXTIfIdWRsSKZM:t4ob8vcXlMMnunk1rDxmIdWRsSP  Endermanch-MalwareDatabase:15a6487915cd59165bd6ba4c9fd6085d.svg
384:ZPfYgZ7vNx+81K99SFxTDJvC6RkahnRGrawmLkfr8FBsuLQF6:BBvTD1METTnyaIj8FBXLQF6  Endermanch-MalwareDatabase:31b0ab33ba0d61c36727b74bd0cde67d.svg
96:cStSitTQLpy9YvMH+N+STMrawD6JAHto0cCgzjefijhGXKO+NbEnscqllD0jvXsr8AimhNCOWdSSTHdn:cSJ8LpBdN+STMmwD6mHtotVCK1lEnyJk  Endermanch-MalwareDatabase:3b2d8f6a15a379f90883b1bc9709eada.png
12:trU9yRu4SooiiHFyPXhLrtd4Zm3Irtd4ZUrtd4ZNrtd4Zsrtd4Zhrtd4ZKn:tQ9yRu4f1IyPhrT4XrT4WrT4jrT4qrT4  Endermanch-MalwareDatabase:43ef47bf833aeb264ec0f19ee2758068.svg
24:t+AHRuX8jxLHY2O5qAnxLQy9S4Ieny1h50XVKYTwVAkZjVxrFz:rH7LHiDvwfuAn0XVKQsZxR  Endermanch-MalwareDatabase:500e245ef0e79604327b53c9bfc2502e.svg
384:l93IomRvWDsHlTTTJ+73jSnGnQYqFFQKN6yWT6p3N:z3IomRaKTTTy3WnGQYqvQKwp8  Endermanch-MalwareDatabase:54c161f779f40a6f46674e73f230d550.jpg
48:icOjsijKrcY4i4b4aZJtXp618EWE8vTEjTExK0YjSRrnN0Qq4+vL4SE6EFEXE0n:dOjsiVVP7pvTOTTSRqv13syP  Endermanch-MalwareDatabase:6125d63d7feabe14a5f4947829226a77.svg
192:SUUyHzWUcbRmNKEFZLtLWvmWmincrdWqDUYqb2/Q:SUUyHeUQEPLtOUi0vUX24  Endermanch-MalwareDatabase:6353d7877f87453f8da24cc7bc2941c2.png
192:6ykJqNrJ9tsozqsWEc8tf7mZcDNIK4gjeEEV8RrJZZ1ZzR/FKJpBd0DnvJqv26zfLexxK7:6MJWQ6YJPQ8dZnZtMpkxqvnzfz  Endermanch-MalwareDatabase:6c0c96474d134b1472b4834ffde57bbe.svg
384:Hcrunc6urEiEpN0HUsXPw5kZSqGLX1gxnOHlP7T3drCB9JLHV3yj5YBIq6:au5urEi60HF45kZZ81uOHZMBPHVIP3  Endermanch-MalwareDatabase:74d2908d763ca83c0e314409a87d0141.svg
192:BShXKB1M1ymCPv+nBllTPNcUq5rKv59Aj1E0060Ag:ohXKUs23kUqsg1ExHZ  Endermanch-MalwareDatabase:82e846348e620a2231b5acee75978ab5.png
96:ObpRqRiRWRpTX8fg1gMT5Y93/9q+Y0Q43rxA3q6J0MFZYsP3REruzp7:OXbR0p78I1gM1YJlwN4tQfnFdvmruN7  Endermanch-MalwareDatabase:83089896a814861c43223129569df03b.png
192:B6IfEpNpGKbIab8WeIqTW8+uCXCrP0QSTMER:Zspd8LpNCXWP0QSTvR  Endermanch-MalwareDatabase:c0da2092386ddd96c966a988ce55fbf2.jpeg
384:I09q/SYDwUocq3U36ag6o4ZiUdQ/GhPtsEaXoT5nX37AteXA:I09YS2XqaPoCltsEaYd7Atew  Endermanch-MalwareDatabase:c99cb0c554b288c83e57c872668feec3.jpg
96:wOS0aioUOS0a6NgO1aioUO1a6NgOEaioUOEa6NgOXaioUOXa6NgOxMaioUOxMa6NgOpaioUOpa6NgObaioUOba6N3:UpiDpfirmiKFi5ciAjin5iFa  Endermanch-MalwareDatabase:css2
12:t4hmcHfzS7wTFYQuuCM8fr8nFqFtH5UsV+FeEbWqu96fxYVHF4K+Z075i:t4hmc/1CQyj8FqFtH5HTEbWql5Y9F4  Endermanch-MalwareDatabase:d91421ebc48fea26a2c35626488f5bcc.svg
3:tIsqDmJS4RKb5zMc4c+RJM3KcvUHrLClRoqGcrjUTvXUkUXOLgmgDPgaD/RXjABCb:tI9mc4slz+RC/UKfLHuskUXx/DPJD/ai  Endermanch-MalwareDatabase:db473225bc9cc86248b2bc88661b1923.svg
24:tsW8Eu/WBA44aAPHObaAvrTFDpF0drTFd5FL5F4wFTVFodrTFMqdrTFYthkjsiHGqhotrEmYrT4cOrT4aLrT4d5V4gy40n:/8WXrAkSpSpRp4OjsijKrYE9EwE2O0n  Endermanch-MalwareDatabase:ebaa03540dacb64d446b43ba2584f208.svg
192:+cvKKojXr82tRWp0tbD3VjErQLv3exk1It8fMmxYU5NreGhnw4Z:pyKkXr/RWu9DGrMvO16BrxhTZ  Endermanch-MalwareDatabase:fa8d3f2762a60930c14d5da065efe085.png
1536:sKiypWd3CQwHgxfDb0apGaS1NyyOhMJ0ahCdtT1993kAWYoCJJCeUisj7x:hO3CQEgxrb0AGmMaahgdaeULx  Endermanch-MalwareDatabase:gtm.js.download
768:N3YLl3hyj1cxBl+dc8LSm4wAflgM860qrI03mqLEYP7jnf6Lq8smsXw4uaBdHb1rspecX4U:GSSTNc+LEYP7jJO  Endermanch-MalwareDatabase:promo18.15f69fc6ae7eec05760f.js.download
768:gA6QD1aNjC5N+f5N+Za7hdqyaNKu5N+25N+zsp1bkc9VuX7enaN+K5N+35N+WlqS8X3:gA6QDspCAoa7hdqjguNas/o7eakK0i3  Endermanch-MalwareDatabase:promo18v1.100f9d9ccb1e28314db1.css
768:gA6QD1aNjC5N+f5N+Za7hdqyaNKu5N+25N+zsp1bkc9VuX7enaN+K5N+35N+WlqS863:gA6QDspCAoa7hdqjguNas/o7eakK0i4  Endermanch-MalwareDatabase:promo18v1.100f9d9ccb1e28314db1.css.bak
384:Yh5/JGJF+sRRo9qB/F/8VDAJ7RJYglKebtZMc:YhJJGJF+sHo0/8VDAt3TbtZMc  Endermanch-MalwareDatabase:runtime.d2a5d15b1bde566cc283.js.download
1536:4yLi6mFGCs+LEzy4bx60BWFa4+fAGleSuEeWrDMACrcEBcgmB4wg+14jkenjgKEArrzh:4Q3eSuEeWMTUBge6gKhrrd  Endermanch-MalwareDatabase:vendors.ae4a76268d61afa4246c.js.download
48:/8WXrAkSpSpRp4OjsijKrYE9EwE2Ov0n:/NX3UU34Ojsi/IxB  Endermanch-MalwareDatabase:0099edf3e1770c5f999e245bac6ed23c.svg
384:DeQrgzCSZiwOyyy39c7t4fLvcCSeqY5rr:zroJiwZ9CWACSpYRr  Endermanch-MalwareDatabase:0b6b138b709ab294136d0c590c91f80c.jpg
24:tpdAmu/6AbJsvwAH09rT4ArT4LpwxYrHxl6zXTYpVHOZ+HD6iQ0hhHA:tXSJEyEa8HOzDYYI1bzHA  Endermanch-MalwareDatabase:10a013708f5887bf05a3544c4a764fba.svg
12:t4nob8vZici0Zw38Mnunk1rDxXTIfIdWRsSKZM:t4ob8vcXlMMnunk1rDxmIdWRsSP  Endermanch-MalwareDatabase:15a6487915cd59165bd6ba4c9fd6085d.svg
96:cStSitTQLpy9YvMH+N+STMrawD6JAHto0cCgzjefijhGXKO+NbEnscqllD0jvXsr8AimhNCOWdSSTHdn:cSJ8LpBdN+STMmwD6mHtotVCK1lEnyJk  Endermanch-MalwareDatabase:3b2d8f6a15a379f90883b1bc9709eada.png
12:trU9yRu4SooiiHFyPXhLrtd4Zm3Irtd4ZUrtd4ZNrtd4Zsrtd4Zhrtd4ZKn:tQ9yRu4f1IyPhrT4XrT4WrT4jrT4qrT4  Endermanch-MalwareDatabase:43ef47bf833aeb264ec0f19ee2758068.svg
24:t+AHRuX8jxLHY2O5qAnxLQy9S4Ieny1h50XVKYTwVAkZjVxrFz:rH7LHiDvwfuAn0XVKQsZxR  Endermanch-MalwareDatabase:500e245ef0e79604327b53c9bfc2502e.svg
384:l93IomRvWDsHlTTTJ+73jSnGnQYqFFQKN6yWT6p3N:z3IomRaKTTTy3WnGQYqvQKwp8  Endermanch-MalwareDatabase:54c161f779f40a6f46674e73f230d550.jpg
48:icOjsijKrcY4i4b4aZJtXp618EWE8vTEjTExK0YjSRrnN0Qq4+vL4SE6EFEXE0n:dOjsiVVP7pvTOTTSRqv13syP  Endermanch-MalwareDatabase:6125d63d7feabe14a5f4947829226a77.svg
192:SUUyHzWUcbRmNKEFZLtLWvmWmincrdWqDUYqb2/Q:SUUyHeUQEPLtOUi0vUX24  Endermanch-MalwareDatabase:6353d7877f87453f8da24cc7bc2941c2.png
192:BShXKB1M1ymCPv+nBllTPNcUq5rKv59Aj1E0060Ag:ohXKUs23kUqsg1ExHZ  Endermanch-MalwareDatabase:82e846348e620a2231b5acee75978ab5.png
96:ObpRqRiRWRpTX8fg1gMT5Y93/9q+Y0Q43rxA3q6J0MFZYsP3REruzp7:OXbR0p78I1gM1YJlwN4tQfnFdvmruN7  Endermanch-MalwareDatabase:83089896a814861c43223129569df03b.png
192:B6IfEpNpGKbIab8WeIqTW8+uCXCrP0QSTMER:Zspd8LpNCXWP0QSTvR  Endermanch-MalwareDatabase:c0da2092386ddd96c966a988ce55fbf2.jpeg
384:I09q/SYDwUocq3U36ag6o4ZiUdQ/GhPtsEaXoT5nX37AteXA:I09YS2XqaPoCltsEaYd7Atew  Endermanch-MalwareDatabase:c99cb0c554b288c83e57c872668feec3.jpg
96:wOS0aioUOS0a6NgO1aioUO1a6NgOEaioUOEa6NgOXaioUOXa6NgOxMaioUOxMa6NgOpaioUOpa6NgObaioUOba6N3:UpiDpfirmiKFi5ciAjin5iFa  Endermanch-MalwareDatabase:css2
12:t4hmcHfzS7wTFYQuuCM8fr8nFqFtH5UsV+FeEbWqu96fxYVHF4K+Z075i:t4hmc/1CQyj8FqFtH5HTEbWql5Y9F4  Endermanch-MalwareDatabase:d91421ebc48fea26a2c35626488f5bcc.svg
3:tIsqDmJS4RKb5zMc4c+RJM3KcvUHrLClRoqGcrjUTvXUkUXOLgmgDPgaD/RXjABCb:tI9mc4slz+RC/UKfLHuskUXx/DPJD/ai  Endermanch-MalwareDatabase:db473225bc9cc86248b2bc88661b1923.svg
24:tsW8Eu/WBA44aAPHObaAvrTFDpF0drTFd5FL5F4wFTVFodrTFMqdrTFYthkjsiHGqhotrEmYrT4cOrT4aLrT4d5V4gy40n:/8WXrAkSpSpRp4OjsijKrYE9EwE2O0n  Endermanch-MalwareDatabase:ebaa03540dacb64d446b43ba2584f208.svg
192:+cvKKojXr82tRWp0tbD3VjErQLv3exk1It8fMmxYU5NreGhnw4Z:pyKkXr/RWu9DGrMvO16BrxhTZ  Endermanch-MalwareDatabase:fa8d3f2762a60930c14d5da065efe085.png
1536:sKiypWd3CQwHgxfDb0apGaS1NyyOhMJ0ahCdtT1993kAWYoCJJCeUisj7x:hO3CQEgxrb0AGmMaahgdaeULx  Endermanch-MalwareDatabase:gtm.js.download
768:Hy3YLl3hyj1cxBl+dc8LSm4wAflgM860qrI03mqLEYP7jnL6Lq8smsXw4uaBdHb1rspecX4o:xSSTNc+LEYP7jl6  Endermanch-MalwareDatabase:promo19.0cac683c445c60273c0b.js.download
768:WA6QD1aNjC5N+f5N+Za7hdqyaNKu5N+25N+zsp1bkc9VuX7enaN+K5N+35N+WlqSFKGlNk:WA6QDspCAoa7hdqjguNas/o7eakK0il  Endermanch-MalwareDatabase:promo19v1.0ed392fba6953db2e3de.css
384:Yh5/JGJF+sRRo9qB/F/8VDAJ7RJYglKebtZMc:YhJJGJF+sHo0/8VDAt3TbtZMc  Endermanch-MalwareDatabase:runtime.d2a5d15b1bde566cc283.js.download
1536:4yLi6mFGCs+LEzy4bx60BWFa4+fAGleSuEeWrDMACrcEBcgmB4wg+14jkenjgKEArrzh:4Q3eSuEeWMTUBge6gKhrrd  Endermanch-MalwareDatabase:vendors.ae4a76268d61afa4246c.js.download
48:/8WXrAkSpSpRp4OjsijKrYE9EwE2Ov0n:/NX3UU34Ojsi/IxB  Endermanch-MalwareDatabase:0099edf3e1770c5f999e245bac6ed23c.svg
384:DeQrgzCSZiwOyyy39c7t4fLvcCSeqY5rr:zroJiwZ9CWACSpYRr  Endermanch-MalwareDatabase:0b6b138b709ab294136d0c590c91f80c.jpg
24:tpdAmu/6AbJsvwAH09rT4ArT4LpwxYrHxl6zXTYpVHOZ+HD6iQ0hhHA:tXSJEyEa8HOzDYYI1bzHA  Endermanch-MalwareDatabase:10a013708f5887bf05a3544c4a764fba.svg
12:t4nob8vZici0Zw38Mnunk1rDxXTIfIdWRsSKZM:t4ob8vcXlMMnunk1rDxmIdWRsSP  Endermanch-MalwareDatabase:15a6487915cd59165bd6ba4c9fd6085d.svg
96:cStSitTQLpy9YvMH+N+STMrawD6JAHto0cCgzjefijhGXKO+NbEnscqllD0jvXsr8AimhNCOWdSSTHdn:cSJ8LpBdN+STMmwD6mHtotVCK1lEnyJk  Endermanch-MalwareDatabase:3b2d8f6a15a379f90883b1bc9709eada.png
12:trU9yRu4SooiiHFyPXhLrtd4Zm3Irtd4ZUrtd4ZNrtd4Zsrtd4Zhrtd4ZKn:tQ9yRu4f1IyPhrT4XrT4WrT4jrT4qrT4  Endermanch-MalwareDatabase:43ef47bf833aeb264ec0f19ee2758068.svg
24:t+AHRuX8jxLHY2O5qAnxLQy9S4Ieny1h50XVKYTwVAkZjVxrFz:rH7LHiDvwfuAn0XVKQsZxR  Endermanch-MalwareDatabase:500e245ef0e79604327b53c9bfc2502e.svg
384:l93IomRvWDsHlTTTJ+73jSnGnQYqFFQKN6yWT6p3N:z3IomRaKTTTy3WnGQYqvQKwp8  Endermanch-MalwareDatabase:54c161f779f40a6f46674e73f230d550.jpg
48:icOjsijKrcY4i4b4aZJtXp618EWE8vTEjTExK0YjSRrnN0Qq4+vL4SE6EFEXE0n:dOjsiVVP7pvTOTTSRqv13syP  Endermanch-MalwareDatabase:6125d63d7feabe14a5f4947829226a77.svg
192:SUUyHzWUcbRmNKEFZLtLWvmWmincrdWqDUYqb2/Q:SUUyHeUQEPLtOUi0vUX24  Endermanch-MalwareDatabase:6353d7877f87453f8da24cc7bc2941c2.png
192:BShXKB1M1ymCPv+nBllTPNcUq5rKv59Aj1E0060Ag:ohXKUs23kUqsg1ExHZ  Endermanch-MalwareDatabase:82e846348e620a2231b5acee75978ab5.png
96:ObpRqRiRWRpTX8fg1gMT5Y93/9q+Y0Q43rxA3q6J0MFZYsP3REruzp7:OXbR0p78I1gM1YJlwN4tQfnFdvmruN7  Endermanch-MalwareDatabase:83089896a814861c43223129569df03b.png
192:B6IfEpNpGKbIab8WeIqTW8+uCXCrP0QSTMER:Zspd8LpNCXWP0QSTvR  Endermanch-MalwareDatabase:c0da2092386ddd96c966a988ce55fbf2.jpeg
384:I09q/SYDwUocq3U36ag6o4ZiUdQ/GhPtsEaXoT5nX37AteXA:I09YS2XqaPoCltsEaYd7Atew  Endermanch-MalwareDatabase:c99cb0c554b288c83e57c872668feec3.jpg
96:wOS0aioUOS0a6NgO1aioUO1a6NgOEaioUOEa6NgOXaioUOXa6NgOxMaioUOxMa6NgOpaioUOpa6NgObaioUOba6N3:UpiDpfirmiKFi5ciAjin5iFa  Endermanch-MalwareDatabase:css2
